run_id,kind,task_id,model,arm,repeat,step,generation,budget_review,budget_reason,regeneration,same_four_call_schedule,output_token_ceiling
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,5,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,6,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r1,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,1,7,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,1,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,2,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,3,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,4,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,5,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,6,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-2024-08-06_r2,placement_task,test_task65,gpt-4o-2024-08-06,C4_budgeted,2,7,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,1,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,2,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,3,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,4,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r0,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,0,5,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,1,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,2,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,3,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,4,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,5,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r1,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,1,6,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,1,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,3,1,1,1,1,True,1024
placement_task_test_task65_C4_budgeted_gpt-4o-mini-2024-07-18_r2,placement_task,test_task65,gpt-4o-mini-2024-07-18,C4_budgeted,2,4,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,0,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,0,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,0,3,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,0,4,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,1,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,1,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,1,3,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,1,4,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,2,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,2,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,2,3,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C1_budgeted,2,4,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,0,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,0,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,0,3,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,0,4,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,1,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,1,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,1,3,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,2,1,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,2,2,1,1,1,1,True,1024
state_change_task_test_task6_C1_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_budgeted,2,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,2,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,2,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,2,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,3,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,4,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,1,1,1,1,1,True,1024
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,2,1,1,1,1,True,1024
